host_tenure,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,room_type,accommodates,bathrooms,bedrooms,beds,price_per_night,minimum_nights,number_of_reviews,number_of_reviews_ly,review_scores_rating,reviews_per_month
Veteran,f,53,t,f,Centro,Entire home/apt,4,1,1,2,125.5,1,1,0,1,0.83
Veteran,f,1042,t,t,Centro,Entire home/apt,4,0,2,3,125.95,31,1,0,4,0.02
Veteran,f,1042,t,t,Centro,Entire home/apt,4,0,2,2,125.96,31,1,0,5,1
New,f,1,t,t,Centro,Entire home/apt,4,2,2,,126,2,1,0,5,1
New,t,6,t,t,Centro,Entire home/apt,5,1,2,5,126.03,7,1,0,5,1
New,f,37,t,t,Centro,Entire home/apt,2,1,1,1,127,1,1,0,5,1
Established,f,476,t,t,Centro,Entire home/apt,2,1,1,1,127.52,30,1,0,5,0.04
Established,f,476,t,t,Centro,Entire home/apt,4,2.5,2,2,127.88,30,1,0,4,0.3
Established,f,78,t,t,Centro,Entire home/apt,2,1.5,1,1,128,1,1,0,4,1
New,f,1,t,t,Centro,Entire home/apt,2,1,1,1,128,5,1,1,3,0.13
New,f,1,t,t,Centro,Entire home/apt,4,2,2,3,128.5,2,1,0,5,1
Veteran,t,3,t,t,Centro,Entire home/apt,5,2,3,4,128.53,20,1,0,5,0.83
Established,f,11,t,t,Centro,Entire home/apt,3,1,1,2,129,1,1,1,3,0.07
New,f,33,t,t,Centro,Entire home/apt,5,1,2,3,129.7,10,1,0,1,1
Veteran,t,71,t,t,Centro,Entire home/apt,2,1,1,1,131.29,7,1,0,5,0.61
Veteran,f,7,t,t,Centro,Hotel room,2,1,,4,132,1,1,0,5,0.01
New,f,1,t,t,Centro,Entire home/apt,5,1,2,3,132.5,2,1,0,5,1
Veteran,f,12,t,t,Centro,Private room,3,1,1,3,133,1,1,0,4,0.02
Veteran,f,32,t,t,Centro,Entire home/apt,2,1,1,1,136,3,1,0,4,1
Established,f,1157,t,t,Centro,Entire home/apt,2,1,1,2,136,1,1,0,4,0.03
New,f,6,t,t,Centro,Private room,3,1,1,2,136,1,1,0,5,0.22
Established,f,476,t,t,Centro,Entire home/apt,2,1,1,1,136.37,10,1,0,5,1
Established,f,1,t,t,Centro,Entire home/apt,2,1,1,1,137,3,1,0,5,0.03
Established,f,476,t,t,Centro,Entire home/apt,4,2,2,3,137.6,1,1,1,5,0.11
Veteran,f,1042,t,t,Centro,Entire home/apt,2,1,1,2,137.72,31,1,1,2,0.09
Veteran,f,391,t,t,Centro,Entire home/apt,4,1,1,2,138,2,1,0,5,1
New,f,3,t,t,Centro,Entire home/apt,4,2,2,2,139,1,1,0,1,1
Veteran,f,1042,t,t,Centro,Entire home/apt,4,0,2,2,140.21,31,1,0,5,0.03
Established,f,6,t,t,Centro,Private room,4,1,1,2,142,1,1,0,5,0.49
New,t,29,t,t,Centro,Entire home/apt,4,1,3,3,142,5,1,0,5,1
New,f,194,t,t,Centro,Entire home/apt,6,2.5,3,3,143.83,30,1,1,5,0.08
Veteran,f,51,t,t,Centro,Entire home/apt,5,2,3,3,144.39,31,1,1,2,0.1
Established,f,476,t,t,Centro,Entire home/apt,4,2.5,2,2,144.99,5,1,1,5,0.11
Veteran,f,1,t,t,Centro,Entire home/apt,3,1,1,2,146.3,1,1,0,3,0.54
Established,f,476,t,t,Centro,Entire home/apt,4,2,2,3,146.32,30,1,1,4,0.12
Veteran,f,7,t,t,Centro,Hotel room,2,1,,4,147,1,1,0,5,0.01
Established,f,476,t,t,Centro,Entire home/apt,4,1,1,2,147.97,1,1,0,5,0.79
New,t,6,t,t,Centro,Entire home/apt,4,1,1,1,148.5,2,1,0,5,1
Veteran,f,12,t,t,Centro,Private room,2,1,1,1,149,1,1,1,5,0.06
New,f,5,t,t,Centro,Entire home/apt,6,1,,5,149,1,1,0,5,0.68
Veteran,f,8,f,t,Centro,Entire home/apt,4,1,1,2,150,1,1,1,5,0.06
Veteran,f,10,t,t,Centro,Private room,2,0,1,3,150,1,1,0,5,0.02
New,f,10,t,t,Centro,Private room,2,1,1,1,150,1,1,1,4,0.13
Veteran,f,34,t,t,Centro,Entire home/apt,4,1,2,2,150,1,1,0,5,0.05
New,f,1,t,t,Centro,Entire home/apt,2,1,1,1,150.14,1,1,0,5,1
Established,f,476,t,t,Centro,Entire home/apt,4,2,2,2,150.91,30,1,1,5,0.11
Veteran,f,146,t,t,Centro,Private room,2,1,1,1,151,1,1,0,4,0.29
Established,f,1157,t,t,Centro,Entire home/apt,4,1,1,2,151,1,1,1,1,0.13
Veteran,f,1042,t,t,Centro,Entire home/apt,4,0,2,2,152.38,31,1,0,3,0.04
New,f,64,t,t,Centro,Private room,2,1,1,1,153,1,1,0,4,0.3
Veteran,f,391,t,t,Centro,Entire home/apt,4,1,1,2,153,2,1,0,5,1
New,f,12,t,t,Centro,Entire home/apt,3,1,2,2,154.57,7,1,0,3,1
New,f,21,t,t,Centro,Entire home/apt,6,2,3,5,154.87,30,1,0,5,0.88
Veteran,f,123,t,t,Centro,Entire home/apt,3,1,1,1,155,2,1,0,5,1
Established,f,476,t,t,Centro,Entire home/apt,2,1,1,1,155.01,1,1,1,5,0.09
New,f,2,t,t,Centro,Entire home/apt,4,1,2,3,155.67,6,1,0,5,1
New,f,3,t,t,Centro,Entire home/apt,2,1,1,,155.75,4,1,0,5,1
Veteran,f,109,t,t,Centro,Entire home/apt,4,1,1,1,156,1,1,0,5,0.04
Established,f,18,t,t,Centro,Entire home/apt,6,1,2,3,156,2,1,0,4,0.3
Veteran,f,34,t,t,Centro,Entire home/apt,4,1,2,2,156,1,1,0,5,0.05
Veteran,f,34,t,t,Centro,Entire home/apt,4,1,2,2,156,1,1,0,5,0.04
Established,f,476,t,t,Centro,Entire home/apt,2,1,1,1,156.01,30,1,0,1,0.32
New,t,7,t,t,Centro,Entire home/apt,4,2.5,2,2,157.5,8,1,0,5,0.75
New,f,90,t,t,Centro,Entire home/apt,2,1,1,1,158,2,1,0,5,0.68
New,t,5,t,t,Centro,Entire home/apt,2,1,1,1,159,1,1,0,5,0.31
New,f,64,t,t,Centro,Private room,2,1,1,1,159,1,1,0,4,0.33
Established,f,476,t,t,Centro,Entire home/apt,4,2,2,3,159.63,5,1,0,5,1
New,f,194,t,t,Centro,Entire home/apt,6,1,3,3,159.67,30,1,0,4,0.05
Veteran,f,2,t,t,Centro,Entire home/apt,2,1,1,1,160,4,1,0,5,0.02
New,f,10,t,t,Centro,Private room,4,1,1,3,162,1,1,0,5,1
Veteran,f,8,t,t,Centro,Entire home/apt,6,1.5,2,2,163.18,28,1,0,5,0.02
New,f,4,t,t,Centro,Private room,2,1,1,1,165,1,1,0,4,0.04
New,f,11,t,t,Centro,Private room,4,1,1,4,165,1,1,0,4,0.71
Veteran,t,19,t,t,Centro,Entire home/apt,4,1,1,1,165.67,3,1,0,5,0.91
Veteran,f,13,t,t,Centro,Private room,3,1,1,3,167,1,1,0,2,0.02
Veteran,f,391,t,t,Centro,Entire home/apt,4,1,1,2,168.5,1,1,0,5,1
Veteran,f,12,t,t,Centro,Private room,3,1,1,1,172,1,1,0,5,0.03
New,f,4,f,t,Centro,Entire home/apt,2,1,1,1,172,1,1,0,5,0.28
New,f,1,t,t,Centro,Entire home/apt,3,1,2,2,173.46,20,1,0,4,0.34
Veteran,t,71,t,t,Centro,Entire home/apt,4,1,2,2,174.77,10,1,0,3,1
Veteran,f,1042,t,t,Centro,Entire home/apt,6,0,3,4,176.85,31,1,0,4,0.04
New,f,64,t,t,Centro,Entire home/apt,2,1,1,1,179.5,1,1,0,5,0.61
New,f,12,t,t,Centro,Private room,2,1,1,1,182,1,1,0,5,1
Established,f,1157,t,t,Centro,Entire home/apt,4,0,1,2,182.29,14,1,0,1,0.04
New,f,33,t,t,Centro,Entire home/apt,4,1,1,1,184,1,1,0,5,0.43
New,f,12,t,t,Centro,Entire home/apt,2,1,1,1,184.13,5,1,0,5,1
Veteran,f,1042,t,t,Centro,Entire home/apt,4,0,2,2,184.6,31,1,0,5,0.03
Established,f,476,t,t,Centro,Entire home/apt,6,3,3,3,185.08,30,1,0,4,1
New,f,15,t,t,Centro,Entire home/apt,4,2,2,3,185.44,5,1,0,4,0.29
Established,f,46,t,t,Centro,Entire home/apt,4,1,1,2,186,1,1,0,5,0.83
Veteran,t,6,t,t,Centro,Entire home/apt,4,1,1,4,186,1,1,1,5,0.12
New,f,1,t,t,Centro,Entire home/apt,2,1,1,,188,2,1,0,4,0.17
Veteran,f,391,t,t,Centro,Entire home/apt,6,1,2,3,191,1,1,0,5,1
New,f,14,t,t,Centro,Entire home/apt,5,2,2,3,192.5,2,1,0,5,1
Veteran,f,89,t,t,Centro,Entire home/apt,2,1,1,1,195,1,1,0,5,0.83
Veteran,f,391,t,t,Centro,Entire home/apt,6,2,2,3,195.5,1,1,0,5,1
Established,f,476,t,t,Centro,Entire home/apt,2,1,1,,196.6,5,1,0,4,0.03
Veteran,f,45,t,t,Centro,Private room,8,1,1,1,198,1,1,0,5,0.03
New,f,2,t,t,Centro,Entire home/apt,2,2,1,1,199,2,1,1,5,0.16
Veteran,f,143,t,t,Centro,Entire home/apt,4,1,2,3,199.53,2,1,0,2,0.04
Established,f,4,t,t,Centro,Private room,2,1,1,1,200,1,1,0,5,0.02
Veteran,f,87,t,t,Centro,Entire home/apt,4,2,2,2,200.69,7,1,0,5,1
Veteran,t,5,t,t,Centro,Entire home/apt,3,1,1,1,202,1,1,0,5,0.02
Established,f,13,t,t,Centro,Private room,6,1,1,6,203,1,1,0,5,0.02
Veteran,f,34,t,t,Centro,Entire home/apt,4,1,2,2,203,1,1,0,5,0.05
Veteran,f,143,t,t,Centro,Entire home/apt,3,1,1,2,206.09,2,1,1,5,0.17
Established,f,46,t,t,Centro,Entire home/apt,4,1,2,3,208,1,1,0,4,1
New,f,1,t,t,Centro,Entire home/apt,3,1,2,2,208.35,7,1,0,5,1
Veteran,f,7,t,t,Centro,Hotel room,2,1,,2,209,1,1,0,5,0.02
Established,f,476,t,t,Centro,Entire home/apt,4,2,2,2,209.24,30,1,0,4,0.42
Veteran,f,51,t,t,Centro,Entire home/apt,6,3,3,4,210.11,30,1,0,5,1
Veteran,f,1042,t,t,Centro,Entire home/apt,6,0,3,3,212.34,31,1,0,5,0.03
New,t,5,t,t,Centro,Entire home/apt,4,1,1,2,212.5,1,1,0,5,0.51
New,t,11,t,t,Centro,Private room,4,1,1,3,213,1,1,0,5,1
Veteran,f,12,t,t,Centro,Entire home/apt,4,1,1,3,214,2,1,0,5,0.02
Established,f,18,t,t,Centro,Entire home/apt,8,2,3,4,217,2,1,0,2,0.28
Veteran,f,391,t,t,Centro,Entire home/apt,4,1,1,2,225,1,1,0,5,1
Veteran,f,19,t,t,Centro,Entire home/apt,6,1,2,,225,1,1,1,5,0.14
Veteran,f,391,t,t,Centro,Entire home/apt,4,1,1,2,225.25,2,1,0,4,1
Veteran,t,5,t,t,Centro,Entire home/apt,4,1,1,1,226,1,1,0,5,0.02
New,f,1,t,t,Centro,Entire home/apt,4,1.5,2,2,227.33,3,1,0,5,1
New,f,194,t,t,Centro,Entire home/apt,4,2,2,2,227.9,30,1,0,5,0.03
New,f,1,t,t,Centro,Entire home/apt,6,2,2,4,230,2,1,0,5,1
New,f,8,t,t,Centro,Entire home/apt,2,1,1,1,231.67,1,1,0,5,0.33
New,t,16,t,t,Centro,Entire home/apt,6,2,2,2,232,1,1,0,5,1
Veteran,f,1,t,t,Centro,Entire home/apt,4,2,2,2,234,4,1,0,5,0.01
Veteran,f,2,t,t,Centro,Entire home/apt,2,1,1,1,234,2,1,0,5,0.04
New,t,5,t,t,Centro,Entire home/apt,2,1,1,1,234.5,1,1,0,1,0.64
Veteran,f,68,t,t,Centro,Entire home/apt,5,2,3,,241,4,1,0,5,0.19
New,f,3,t,t,Centro,Private room,3,1,1,2,250,1,1,0,5,1
Veteran,f,47,t,t,Centro,Entire home/apt,4,1,2,4,256,2,1,1,5,0.07
Veteran,f,3,t,t,Centro,Entire home/apt,2,1,1,1,259.2,5,1,1,4,0.12
Established,f,10,t,t,Centro,Private room,2,1,1,1,262,1,1,0,1,0.71
Veteran,f,391,t,t,Centro,Entire home/apt,4,1,1,2,265,1,1,0,5,1
Established,f,2,t,t,Centro,Entire home/apt,6,2,2,3,273.4,5,1,0,5,0.18
Established,f,476,t,t,Centro,Entire home/apt,4,2,2,2,274.33,3,1,0,5,0.7
Veteran,f,1,t,t,Centro,Private room,2,1.5,1,1,285.5,2,1,0,5,0.01
Established,f,1,t,t,Centro,Private room,2,1.5,1,1,285.5,2,1,0,5,0.02
New,f,43,t,t,Centro,Entire home/apt,8,1.5,3,5,290,1,1,0,5,1
New,f,12,t,t,Centro,Entire home/apt,8,3,8,9,296,3,1,0,5,1
Established,f,5,t,t,Centro,Entire home/apt,2,0,1,1,300,2,1,1,5,0.1
Veteran,f,391,t,t,Centro,Entire home/apt,4,1,1,2,300.36,1,1,0,5,1
Established,f,6,t,t,Centro,Private room,8,1,1,4,312,1,1,0,1,0.03
New,f,2,t,t,Centro,Entire home/apt,4,1,1,2,328,1,1,1,5,0.09
New,f,5,t,t,Centro,Entire home/apt,6,1,2,3,346,1,1,0,5,0.83
Veteran,f,391,t,t,Centro,Entire home/apt,8,2,3,5,358.85,1,1,0,4,1
Established,f,2,t,t,Centro,Entire home/apt,4,1,3,3,369,2,1,0,5,0.34
New,f,1,t,t,Centro,Entire home/apt,6,2,3,3,407,2,1,0,5,1
Veteran,t,7,t,t,Centro,Entire home/apt,6,0,2,2,420.24,2,1,0,5,0.02
Established,f,476,t,t,Centro,Entire home/apt,5,3,3,3,450,3,1,1,5,0.17
Veteran,t,15,t,t,Centro,Entire home/apt,2,1,1,1,461,1,1,1,5,0.11
New,f,49,t,t,Centro,Entire home/apt,2,1,1,1,467.5,1,1,0,5,0.04
Veteran,f,16,t,t,Centro,Entire home/apt,10,2,3,5,487.51,1,1,1,1,0.07
Veteran,f,391,t,t,Centro,Entire home/apt,8,2,3,5,498,1,1,0,4,1
Veteran,f,68,t,t,Centro,Entire home/apt,6,3,3,4,508,1,1,0,5,0.47
New,f,64,t,t,Centro,Entire home/apt,6,3,4,4,536,1,1,0,5,0.53
Veteran,f,68,t,t,Centro,Entire home/apt,12,6,6,6,579.13,1,1,0,2,1
New,f,21,t,t,Centro,Entire home/apt,9,3,9,9,579.67,1,1,1,5,0.09
Veteran,f,1,t,t,Centro,Entire home/apt,4,1,2,2,580.33,3,1,0,5,0.01
New,t,3,t,t,Centro,Entire home/apt,4,1,2,,597.33,3,1,0,5,0.29
Veteran,f,9,t,t,Centro,Entire home/apt,8,2.5,2,4,610,6,1,1,5,0.1
Veteran,f,2,t,t,Centro,Entire home/apt,3,1,1,2,622,1,1,0,5,0.01
Veteran,f,10,t,t,Centro,Entire home/apt,6,2,2,3,631,1,1,1,3,0.06
Established,f,6,t,t,Centro,Private room,2,1,1,2,900,1,1,0,5,0.03
Established,f,6,t,t,Centro,Private room,3,1,1,3,900,1,1,0,5,0.03
Established,f,6,t,t,Centro,Private room,1,1,1,1,900,1,1,0,5,0.03
Established,t,10,t,t,Centro,Entire home/apt,8,2,2,4,960,1,1,0,5,0.83
New,f,6,t,t,Centro,Private room,4,1,1,3,1188,1,1,1,5,0.12
Veteran,f,261,t,t,Centro,Entire home/apt,8,3,4,4,1259.66,1,1,0,5,1
Established,f,2,t,t,Centro,Entire home/apt,5,1,1,1,1389.5,2,1,0,5,0.02
New,t,18,t,t,Centro,Entire home/apt,16,4,4,8,1418,1,1,0,5,0.27
New,t,6,t,t,Centro,Entire home/apt,3,1,1,1,5460,1,1,0,5,0.43
Veteran,f,11,t,t,Centro,Entire home/apt,4,1,1,2,9129.5,4,1,0,2,0.01
Veteran,f,11,t,t,Centro,Entire home/apt,4,1,1,2,9129.5,10,1,0,4,0.02
Veteran,t,11,t,t,Centro,Hotel room,3,1,3,,,1,1,0,5,0.02
Veteran,f,2,t,t,Centro,Entire home/apt,6,1,4,,,5,1,0,4,0.02
Veteran,f,1,t,t,Centro,Entire home/apt,4,1,2,,,4,1,0,5,0.01
Veteran,f,3,t,t,Centro,Entire home/apt,2,1,1,,,4,1,0,5,0.02
Veteran,f,1,t,t,Centro,Entire home/apt,2,1,1,,,3,1,0,5,0.05
Veteran,f,2,t,t,Centro,Private room,1,1.5,1,1,,1,1,0,5,0.01
Veteran,f,1,t,t,Centro,Entire home/apt,3,1,1,,,2,1,0,5,0.01
Veteran,f,1,t,t,Centro,Entire home/apt,2,1,1,,,3,1,0,5,0.01
Veteran,f,1,t,t,Centro,Entire home/apt,3,1,2,,,1,1,0,5,0.01
Veteran,f,1,t,t,Centro,Entire home/apt,2,1,1,,,3,1,0,5,0.01
Veteran,f,1,t,t,Centro,Private room,1,0.5,1,1,,2,1,1,5,0.11
Veteran,f,2,t,t,Centro,Entire home/apt,3,1,1,,,4,1,0,5,0.01
Veteran,f,1,t,t,Centro,Entire home/apt,4,1,1,,,1,1,0,1,0.03
Veteran,f,1,t,t,Centro,Entire home/apt,2,1,1,,,2,1,0,5,0.01
Veteran,f,1,t,t,Centro,Entire home/apt,4,1,1,,,2,1,0,5,0.01
Veteran,f,2,t,t,Centro,Entire home/apt,8,2,3,,,1,1,0,5,0.03
Veteran,f,3,t,t,Centro,Private room,2,1,3,,,3,1,0,5,0.01
New,f,1,t,t,Centro,Private room,1,1,1,1,,1,1,1,5,0.07
New,f,1,t,t,Centro,Entire home/apt,5,1,2,,,1,1,1,5,0.13
Established,f,14,t,t,Chamartín,Entire home/apt,4,2,2,,15.47,190,1,1,3,0.08
Veteran,f,39,t,t,Chamartín,Private room,1,2,1,1,20.71,14,1,1,3,0.08
New,f,194,t,t,Chamartín,Entire home/apt,2,1,1,,28.04,90,1,0,4,0.04
New,f,141,t,t,Chamartín,Private room,1,2,1,1,28.14,30,1,0,5,1
Veteran,f,53,t,f,Chamartín,Private room,1,2,1,1,36.8,1,1,1,4,0.08
New,f,141,t,t,Chamartín,Private room,1,2,1,1,38.37,31,1,1,4,0.09
Veteran,f,128,t,t,Chamartín,Private room,1,0,1,1,49.89,7,1,1,5,0.09
Veteran,f,128,t,t,Chamartín,Private room,1,1,1,1,56.71,7,1,1,5,0.1
Veteran,f,35,t,t,Chamartín,Private room,1,1,1,1,60.71,3,1,1,5,0.08
New,f,1,t,t,Chamartín,Private room,2,1,1,1,69,1,1,0,5,0.03
New,f,37,t,t,Chamartín,Entire home/apt,2,1,1,1,78.33,2,1,0,1,0.05
Established,f,70,t,t,Chamartín,Entire home/apt,3,1,1,2,80.77,1,1,1,3,0.13
Veteran,f,1042,t,t,Chamartín,Entire home/apt,3,1,1,2,80.9,31,1,1,5,0.08
Veteran,f,1042,t,t,Chamartín,Entire home/apt,2,1,1,1,82.26,31,1,1,5,0.11
Veteran,f,1042,t,t,Chamartín,Entire home/apt,4,2,2,2,86.12,31,1,1,4,0.09
Established,f,50,t,t,Chamartín,Entire home/apt,4,1,2,2,95.44,30,1,0,5,1
New,f,194,t,t,Chamartín,Entire home/apt,5,2,3,3,101.91,7,1,1,5,0.15
New,f,15,t,t,Chamartín,Entire home/apt,4,1,2,2,108,1,1,0,5,1
New,f,9,t,f,Chamartín,Entire home/apt,1,1,1,1,109,1,1,1,5,0.1
New,f,194,t,t,Chamartín,Entire home/apt,5,1,3,3,109.53,30,1,0,1,0.05
Veteran,f,6,t,t,Chamartín,Entire home/apt,2,1,1,1,109.93,28,1,0,5,0.02
New,t,7,t,t,Chamartín,Entire home/apt,4,2,2,3,114.54,30,1,0,5,0.38
Veteran,f,57,t,t,Chamartín,Entire home/apt,4,1,2,3,117.25,2,1,1,3,0.07
Veteran,f,1042,t,t,Chamartín,Entire home/apt,3,1,1,2,117.29,31,1,0,2,1
Established,f,50,t,t,Chamartín,Entire home/apt,6,2,3,4,118.54,30,1,1,1,0.07
New,f,15,t,t,Chamartín,Entire home/apt,4,1,2,2,121,1,1,0,5,0.83
New,f,15,t,t,Chamartín,Private room,2,1,1,1,123,1,1,0,5,1
New,f,64,t,t,Chamartín,Private room,2,1,1,1,128,1,1,0,5,1
Established,f,1,t,t,Chamartín,Entire home/apt,2,1,1,1,132,2,1,0,5,1
New,f,8,t,t,Chamartín,Entire home/apt,2,1,1,1,133.33,15,1,0,5,1
Veteran,f,1042,t,t,Chamartín,Entire home/apt,2,0,1,2,139.15,31,1,0,5,0.02
Established,f,1157,t,t,Chamartín,Entire home/apt,2,1,1,2,144,1,1,1,5,0.11
Established,f,2,t,t,Chamartín,Private room,2,1.5,1,1,148.67,3,1,0,5,0.03
New,f,15,t,t,Chamartín,Entire home/apt,4,1,1,2,149,1,1,0,5,1
Veteran,f,1042,t,t,Chamartín,Entire home/apt,6,2,3,4,157.82,31,1,0,4,0.03
Established,f,476,t,t,Chamartín,Entire home/apt,5,2,3,3,161.82,30,1,1,5,0.15
Veteran,f,14,t,t,Chamartín,Entire home/apt,4,1,1,2,169.5,3,1,0,5,0.88
Veteran,t,71,t,t,Chamartín,Entire home/apt,2,1,1,1,172,7,1,1,5,0.1
Veteran,f,1042,t,t,Chamartín,Entire home/apt,4,2,2,3,211.58,31,1,1,1,0.09
New,f,12,t,t,Chamartín,Entire home/apt,5,2,5,5,217.66,30,1,0,4,1
Established,f,5,t,t,Chamartín,Entire home/apt,4,1,1,2,293,1,1,0,5,0.25
Established,f,476,t,t,Chamartín,Entire home/apt,6,2.5,3,3,309.82,30,1,0,5,0.59
New,f,21,t,t,Chamartín,Entire home/apt,7,2,5,7,354,4,1,1,5,0.1
Established,f,1,t,t,Chamartín,Entire home/apt,6,0.5,2,3,600,1,1,0,1,0.02
New,f,29,t,t,Chamartín,Private room,4,1,1,2,999,1,1,0,5,0.34
New,f,174,t,t,Chamartín,Private room,1,2,1,1,,32,1,0,4,0.04
New,f,174,t,t,Chamartín,Private room,1,5,1,1,,32,1,0,5,0.04
Veteran,f,2,t,t,Chamartín,Private room,1,1,1,1,,1,1,0,5,0.01
Veteran,f,34,t,t,Chamberí,Private room,1,1,1,1,10.9,60,1,0,4,0.03
Veteran,f,34,t,t,Chamberí,Private room,1,1,1,1,11.43,30,1,1,5,0.1
Veteran,f,34,t,t,Chamberí,Private room,1,1,1,1,21.95,22,1,0,5,0.03
Veteran,f,25,t,t,Chamberí,Shared room,1,1,1,1,24.5,4,1,0,5,0.6
Veteran,f,25,t,t,Chamberí,Shared room,1,1,1,1,24.5,4,1,0,5,0.55
Veteran,f,34,t,t,Chamberí,Private room,1,1,1,1,28.56,5,1,0,5,0.03
New,f,141,t,t,Chamberí,Private room,1,2,1,1,31.55,30,1,1,3,0.09
New,f,141,t,t,Chamberí,Private room,1,3,1,1,31.88,31,1,1,5,0.1
New,f,141,t,t,Chamberí,Private room,1,3,1,1,31.88,31,1,1,3,0.08
New,f,174,t,t,Chamberí,Private room,1,2,1,1,31.93,15,1,0,4,0.04
New,f,174,t,t,Chamberí,Private room,1,2,1,1,33.13,15,1,0,2,0.04
New,f,141,t,t,Chamberí,Private room,1,2,1,1,35.81,31,1,1,5,0.11
New,f,141,t,t,Chamberí,Private room,1,3,1,1,35.81,30,1,1,3,0.07
Veteran,f,14,t,t,Chamberí,Private room,1,1,1,1,36.76,30,1,1,5,0.14
Veteran,f,14,t,t,Chamberí,Private room,1,1.5,1,1,36.76,30,1,0,5,0.02
New,f,141,t,t,Chamberí,Private room,1,2,1,1,38.37,31,1,1,3,0.08
New,f,174,t,t,Chamberí,Private room,1,2,1,1,38.47,15,1,0,4,0.04
Veteran,f,14,t,t,Chamberí,Private room,1,2,1,1,38.99,30,1,0,4,0.03
Veteran,f,2,t,t,Chamberí,Private room,2,1,1,1,52.5,2,1,0,5,1
Established,f,31,t,t,Chamberí,Private room,1,2,1,1,56.31,3,1,1,4,0.09
New,f,1,f,f,Chamberí,Entire home/apt,3,1,,3,61.74,28,1,1,3,0.12
New,f,3,t,t,Chamberí,Private room,1,2,1,1,62.88,15,1,0,5,0.88
New,f,174,t,t,Chamberí,Private room,1,2,1,1,67.4,5,1,1,5,0.09
New,f,194,t,t,Chamberí,Entire home/apt,2,1,1,1,69.7,30,1,0,4,0.03
Veteran,t,14,t,t,Chamberí,Private room,1,8,1,1,69.9,10,1,1,4,0.12
New,f,194,t,t,Chamberí,Entire home/apt,2,1,2,2,70.8,30,1,0,5,0.03
New,f,194,t,t,Chamberí,Entire home/apt,2,1,1,1,76.33,30,1,1,2,0.09
New,f,194,t,t,Chamberí,Entire home/apt,2,1,1,1,76.33,30,1,1,5,0.1
Veteran,f,1042,t,t,Chamberí,Entire home/apt,4,0,2,2,79.15,31,1,0,4,0.03
Established,f,50,t,t,Chamberí,Entire home/apt,2,1,1,1,80.14,30,1,1,4,0.17
New,f,194,t,t,Chamberí,Entire home/apt,4,1,1,1,82.97,30,1,0,5,1
New,f,1,f,t,Chamberí,Private room,1,2,6,6,83,1,1,0,5,1
Established,f,3,t,t,Chamberí,Entire home/apt,2,1.5,1,1,85.12,28,1,0,5,0.37
New,f,10,t,t,Chamberí,Entire home/apt,4,1,2,2,85.93,6,1,1,5,0.17
New,f,194,t,t,Chamberí,Entire home/apt,2,1,1,1,87.4,30,1,0,3,0.03
Veteran,f,28,t,t,Chamberí,Private room,1,2,1,1,87.67,3,1,1,5,0.08
Established,f,31,t,t,Chamberí,Private room,1,2,1,2,88.86,3,1,0,5,1
Established,f,476,t,t,Chamberí,Entire home/apt,2,1,1,1,95.93,30,1,1,5,0.07
Veteran,f,1042,t,t,Chamberí,Entire home/apt,4,1,2,2,98.53,31,1,1,5,0.08
Veteran,f,1042,t,t,Chamberí,Entire home/apt,3,0,1,3,99.89,31,1,0,5,0.18
Established,f,13,t,t,Chamberí,Entire home/apt,6,2,4,,101.09,32,1,0,5,0.03
Established,f,50,t,t,Chamberí,Entire home/apt,3,1,2,2,101.45,30,1,0,1,0.05
Established,f,476,t,t,Chamberí,Entire home/apt,2,1,1,1,101.75,30,1,1,4,0.07
Established,f,476,t,t,Chamberí,Entire home/apt,3,2,2,2,101.75,30,1,0,5,0.04
Veteran,f,1042,t,t,Chamberí,Entire home/apt,2,1,1,1,102.4,31,1,1,5,0.11
Established,f,1,t,t,Chamberí,Entire home/apt,3,1,2,2,106.19,31,1,1,5,0.1
Veteran,f,28,t,t,Chamberí,Private room,1,2,1,1,110.33,3,1,1,2,0.09
Established,f,476,t,t,Chamberí,Entire home/apt,2,1,1,1,111.4,30,1,1,5,0.1
New,f,64,t,t,Chamberí,Private room,1,1,1,1,113,1,1,0,5,1
Established,f,236,t,t,Chamberí,Entire home/apt,2,1,1,1,114.5,2,1,0,5,0.53
New,f,1,t,t,Chamberí,Private room,2,1,1,1,115,1,1,0,5,0.03
New,f,7,t,t,Chamberí,Entire home/apt,6,1,2,4,115.49,15,1,0,4,1
New,f,1,t,t,Chamberí,Entire home/apt,4,1,1,2,115.5,2,1,0,5,1
Veteran,f,1042,t,t,Chamberí,Entire home/apt,4,0,2,3,119.26,31,1,0,4,0.53
Veteran,f,38,t,t,Chamberí,Entire home/apt,6,2,2,,121.08,1,1,1,1,0.09
Veteran,f,1042,t,t,Chamberí,Entire home/apt,4,0,2,2,123.8,31,1,0,4,0.02
Veteran,f,25,t,t,Chamberí,Entire home/apt,3,1,1,2,131.66,29,1,1,4,0.06
Veteran,f,1042,t,t,Chamberí,Entire home/apt,4,0,2,3,132.34,31,1,1,5,0.09
New,t,29,t,t,Chamberí,Entire home/apt,2,1,1,1,135.43,7,1,0,5,1
New,f,64,t,t,Chamberí,Private room,2,1,1,1,141,1,1,0,5,0.18
New,t,29,t,t,Chamberí,Entire home/apt,4,1,3,3,144,15,1,0,5,0.18
